:Q!
0.0106	0.18253	0.51083
0.01111	0.17856	0.39672
0.01163	0.14869	0.31237
0.01215	0.21956	0.19952
0.01266	0.20382	0.15559
0.01318	0.17683	0.10202
0.0137	0.18237	0.07261
0.01422	0.19765	0.04524
0.01473	0.20137	0.03245
0.01525	0.20041	0.01877
0.01577	0.201	0.0131
0.01628	0.20419	0.01043
0.0168	0.21325	0.00839
0.01732	0.2062	0.00795
0.01783	0.20447	0.00751
0.01835	0.20318	0.007
0.01887	0.20656	0.00663
0.01938	0.20486	0.00625
0.0199	0.19977	0.00582
0.02042	0.20466	0.0054
0.02094	0.21062	0.00542
0.02145	0.20404	0.00501
0.02197	0.20455	0.00488
0.02249	0.20923	0.00463
0.023	0.20237	0.005
0.02352	0.20616	0.0045
0.02404	0.20709	0.00437
0.02455	0.21202	0.00421
0.02507	0.20378	0.00401
0.02559	0.2027	0.00412
0.02611	0.20091	0.00369
0.02662	0.20924	0.00366
0.02714	0.19666	0.00363
0.02765	0.20273	0.00343
0.02817	0.20337	0.00362
0.02869	0.20867	0.00351
0.02921	0.20546	0.00329
0.02972	0.19614	0.00342
0.03024	0.20208	0.00299
0.03076	0.20617	0.003
0.03127	0.20628	0.00298
0.03179	0.1938	0.00285
0.03231	0.1985	0.0028
0.03282	0.20486	0.00276
0.03334	0.20741	0.00273
0.03386	0.19969	0.00273
0.03438	0.20283	0.0027
0.03489	0.19539	0.00265
0.03541	0.20732	0.00261
0.03593	0.19829	0.00256
0.03644	0.20225	0.00256
0.03696	0.19684	0.00247
0.03748	0.20524	0.0025
0.03799	0.19739	0.00243
0.03851	0.19839	0.00241
0.03903	0.19934	0.00236
0.03954	0.19798	0.00234
0.04006	0.19686	0.00233
0.04058	0.19473	0.00233
0.0411	0.1919	0.00224
0.04161	0.19121	0.00221
0.04213	0.19643	0.00216
0.04265	0.19423	0.00218
0.04316	0.19345	0.0022
0.04368	0.19609	0.00213
0.0442	0.1874	0.00209
0.04471	0.19261	0.00205
0.04523	0.19108	0.00205
0.04575	0.18954	0.00206
0.04626	0.18922	0.00201
0.04678	0.18548	0.00112
0.0473	0.18971	0.00111
0.04782	0.18595	0.00112
0.04833	0.18863	0.00112
0.04885	0.18674	0.00111
0.04937	0.18553	0.00109
0.04988	0.18244	0.0011
0.0504	0.18081	0.00109
0.05092	0.18327	0.00108
0.05143	0.18106	0.00108
0.05195	0.17893	0.00106
0.05247	0.18233	0.00104
0.05298	0.17862	0.00105
0.0535	0.17839	0.00106
0.05402	0.18008	0.00103
0.05454	0.17721	0.00103
0.05505	0.17604	0.00103
0.05557	0.1757	0.00102
0.05609	0.17511	0.00101
0.0566	0.17376	0.001
0.05712	0.17411	9.95626E-4
0.05764	0.17207	0.00101
0.05815	0.17074	9.86789E-4
0.05867	0.17037	9.85074E-4
0.05919	0.17108	9.64519E-4
0.0597	0.16812	9.74703E-4
0.06022	0.16824	9.68757E-4
0.06074	0.16701	9.60792E-4
0.06125	0.16916	9.56439E-4
0.06177	0.16718	9.43976E-4
0.06229	0.1638	9.52816E-4
0.06281	0.16327	9.50546E-4
0.06332	0.16304	9.33598E-4
0.06384	0.16283	9.34224E-4
0.06436	0.1621	9.16078E-4
0.06487	0.16038	9.13413E-4
0.06539	0.16158	9.10466E-4
0.06591	0.15812	9.12316E-4
0.06642	0.15817	9.25305E-4
0.06694	0.15617	8.98571E-4
0.06746	0.15669	9.21929E-4
0.06798	0.15801	9.08046E-4
0.06849	0.1558	9.12792E-4
0.06901	0.15636	8.93478E-4
0.06953	0.15273	9.09553E-4
0.07004	0.1509	9.03626E-4
0.07056	0.15163	8.85949E-4
0.07108	0.15236	8.70832E-4
0.07159	0.15054	8.71519E-4
0.07211	0.14811	8.61162E-4
0.07263	0.14627	8.57895E-4
0.07314	0.14797	8.57468E-4
0.07366	0.14881	8.49339E-4
0.07418	0.14767	8.36131E-4
0.07469	0.14451	8.41077E-4
0.07521	0.14408	8.30939E-4
0.07573	0.14329	8.33036E-4
0.07625	0.14074	8.23142E-4
0.07676	0.14213	8.20245E-4
0.07728	0.14323	8.25277E-4
0.0778	0.14061	8.20401E-4
0.07831	0.13658	8.10562E-4
0.07883	0.1365	8.07156E-4
0.07935	0.13754	8.05811E-4
0.07986	0.13439	7.96765E-4
0.08038	0.13708	7.9705E-4
0.0809	0.13689	7.84864E-4
0.08141	0.13237	7.85425E-4
0.08193	0.1311	7.80742E-4
0.08245	0.13189	7.8311E-4
0.08296	0.13106	7.67607E-4
0.08348	0.13056	7.6609E-4
0.084	0.12985	7.61591E-4
0.08452	0.12854	7.6209E-4
0.08503	0.12784	7.51287E-4
0.08555	0.12807	7.58991E-4
0.08607	0.12501	7.63073E-4
0.08658	0.12513	7.64622E-4
0.0871	0.1272	7.70194E-4
0.08762	0.12343	7.78886E-4
0.08813	0.12143	7.68332E-4
0.08865	0.12157	7.82201E-4
0.08917	0.12256	7.92658E-4
0.08969	0.12113	7.99701E-4
0.0902	0.11935	7.95602E-4
0.09072	0.1172	7.90601E-4
0.09124	0.11442	7.98204E-4
0.09175	0.11815	8.0018E-4
0.09227	0.11504	8.13164E-4
0.09279	0.11452	8.15119E-4
0.0933	0.11415	8.04163E-4
0.09382	0.11338	7.85012E-4
0.09434	0.11233	7.77071E-4
0.09485	0.11249	7.71797E-4
0.09537	0.10986	7.61072E-4
0.09589	0.10934	7.48983E-4
0.0964	0.10687	7.38917E-4
0.09692	0.1072	7.35226E-4
0.09744	0.10675	7.38981E-4
0.09796	0.10796	7.26882E-4
0.09847	0.10426	7.17167E-4
0.09899	0.10548	7.20508E-4
0.09951	0.10504	7.16807E-4
0.10002	0.10411	7.10425E-4
0.10054	0.10326	7.11609E-4
0.10106	0.10042	6.99636E-4
0.10157	0.10039	6.92204E-4
0.10209	0.09997	7.06409E-4
0.10261	0.09964	6.89712E-4
0.10312	0.09942	6.92191E-4
0.10364	0.09993	6.9423E-4
0.10416	0.09699	6.89749E-4
0.10468	0.09824	6.82114E-4
0.10519	0.09753	6.84955E-4
0.10571	0.094	6.82501E-4
0.10623	0.09662	6.77485E-4
0.10674	0.09562	6.77496E-4
0.10726	0.09468	6.79023E-4
0.10778	0.09227	6.71183E-4
0.10829	0.09186	6.63788E-4
0.10881	0.08997	6.73523E-4
0.10933	0.09027	6.74614E-4
0.10984	0.08921	6.6261E-4
0.11036	0.08803	6.62275E-4
0.11088	0.09117	6.62811E-4
0.11139	0.08622	6.59645E-4
0.11191	0.08929	6.55222E-4
0.11243	0.08538	6.48656E-4
0.11295	0.08455	6.58214E-4
0.11346	0.08279	6.51265E-4
0.11398	0.08281	6.49232E-4
0.1145	0.08095	6.46391E-4
0.11501	0.08086	6.51828E-4
0.11553	0.08066	6.38804E-4
0.11605	0.08063	6.40636E-4
0.11656	0.07975	6.42104E-4
0.11708	0.07834	6.37358E-4
0.1176	0.07744	6.36465E-4
0.11811	0.07897	6.35798E-4
0.11863	0.07608	6.34453E-4
0.11915	0.07756	6.36066E-4
0.11966	0.07612	6.31682E-4
0.12018	0.07337	6.36611E-4
0.1207	0.0749	6.25348E-4
0.12122	0.07314	6.24803E-4
0.12173	0.07507	6.29783E-4
0.12225	0.07277	6.30049E-4
0.12277	0.0709	6.26201E-4
0.12328	0.06878	6.2647E-4
0.1238	0.06982	6.26916E-4
0.12432	0.06991	6.28111E-4
0.12483	0.06856	6.25757E-4
0.12535	0.06976	6.2857E-4
0.12587	0.06673	6.20607E-4
0.12638	0.0659	6.19432E-4
0.1269	0.06588	6.18979E-4
0.12742	0.06354	6.13274E-4
0.12793	0.06376	6.19353E-4
0.12845	0.06329	6.20464E-4
0.12897	0.06292	6.18797E-4
0.12949	0.06328	6.11181E-4
0.13	0.06243	6.13088E-4
0.13052	0.06113	6.08649E-4
0.13104	0.06098	6.11118E-4
0.13155	0.05966	6.08861E-4
0.13207	0.05779	6.03402E-4
0.13259	0.05879	6.06521E-4
0.1331	0.0585	6.03739E-4
0.13362	0.05803	6.01001E-4
0.13414	0.05691	5.99761E-4
0.13465	0.05535	5.95101E-4
0.13517	0.05758	5.87805E-4
0.13569	0.05463	5.87099E-4
0.1362	0.0545	5.91934E-4
0.13672	0.05515	5.8962E-4
0.13724	0.05286	5.83341E-4
0.13776	0.05241	5.90092E-4
0.13827	0.05219	5.97099E-4
0.13879	0.05118	6.01054E-4
0.13931	0.05138	6.16736E-4
0.13982	0.05102	6.41155E-4
0.14034	0.04823	6.7083E-4
0.14086	0.04905	6.40061E-4
0.14137	0.04922	6.13487E-4
0.14189	0.04905	5.89094E-4
0.14241	0.04598	5.79617E-4
0.14292	0.04697	5.83981E-4
0.14344	0.04813	5.85407E-4
0.14396	0.04584	5.8885E-4
0.14447	0.04491	5.86616E-4
0.14499	0.04556	5.82137E-4
0.14551	0.04677	5.82489E-4
0.14603	0.04295	5.78305E-4
0.14654	0.04353	5.70502E-4
0.14706	0.0431	5.70093E-4
0.14758	0.04415	5.65211E-4
0.14809	0.04308	5.615E-4
0.14861	0.04134	5.66135E-4
0.14913	0.04088	5.64321E-4
0.14964	0.04083	5.64312E-4
0.15016	0.03752	5.54346E-4
0.15068	0.03856	5.61863E-4
